,war_url,start_year,finish_year,winner_list,losser_list,war_name,location,casualties_A,casualties_B,strength_A,strength_B,terror,war_or_battle,death_ratio,army_ratio,side_a_ratio,side_b_ratio,population,population_death_side_a_ratio,population_death_side_b_ratio,population_army_side_a_ratio,population_army_side_b_ratio
57,https://en.wikipedia.org/wiki/Battle_of_Fei_(233_BCE),-233,-233,"Zhao state,","Qin state,",Battle of Fei (233 BCE),"Jinzhou, Hebei,China,",0.003268453629049,0.007828323769244,0.002063233030182,6.08107149680795E-05,False,1,0.6,0.833333333333333,0.6,0.833333333333333,100000000,99674219.4357626,99223248.2869735,99794101.5135399,99993919.298275
58,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-229,-229,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
59,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-225,-225,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
60,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-222,-222,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
61,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-222,-222,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
62,https://en.wikipedia.org/wiki/Battle_of_Yique,-218,-218,"Qin (State),","Wei (State), Han (State),",Battle of Yique,"Yique, Henan,",0.000887890226502,0.011742524795876,0.002475883762726,0.000121621936696,False,1,0.108666666666667,0.5,0.135833333333333,0.625,100000000,99911289.7423206,98839376.1744624,99753023.1097996,99987839.28534
63,https://en.wikipedia.org/wiki/Battle_of_Tifernum,-218,-218,"Roman Republic,","Samnium,",Battle of Tifernum,"Città di Castello,Peru,Zambia,Italy,",0.000108895795004,0.000331063122833,0.000412630100007,1.26684977665399E-05,False,1,0.472813238770686,0.8,0.1,0.1692,100000000,99989111.6061999,99966904.6443685,99958754.0093365,99998733.1662722
64,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-218,-218,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
65,https://en.wikipedia.org/wiki/Battle_of_Yique,-217,-217,"Qin (State),","Wei (State), Han (State),",Battle of Yique,"Yique, Henan,",0.000887890226502,0.011742524795876,0.002475883762726,0.000121621936696,False,1,0.108666666666667,0.5,0.135833333333333,0.625,100000000,99911289.7423206,98839376.1744624,99753023.1097996,99987839.28534
66,https://en.wikipedia.org/wiki/Battle_of_Sentinum,-217,-217,"Roman Republic,","Samnium,Senegal,",Battle of Sentinum,"Benin, Sassoferrato, Marche,Italy,",0.000473879199972,0.002583294393557,0.002104580633583,2.02704072427535E-05,False,1,0.263636363636364,2.55003624909377,0.085290772910866,0.824979375515612,100000000,99952634.525516,99742336.1821404,99789983.9323903,99997973.0003638
