https://en.wikipedia.org/wiki/Battle_of_Kilmacrennan,1608,1608,['Kingdom of Ireland'],non-state,Battle of Kilmacrennan,['Kilmacrennan'],-1,-1,unknown,1000,False,1
https://en.wikipedia.org/wiki/Siege_of_Troitsky_monastery,1608,1608,"['False Dmitry II', 'Polish–Lithuanian Commonwealth']",['Tsardom of Russia'],Siege of Troitsky monastery,"['Sergiyev Posad', 'Moscow Oblast']",unknown,2000,15000,2400,False,1
https://en.wikipedia.org/wiki/Siege_of_P%C3%A4rnu,1609,1609,['Polish–Lithuanian Commonwealth'],['Sweden'],Siege of Pärnu,"['Pärnu', 'Livonia', 'Estonia']",45,555,-1,-1,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Kamenka&action=edit&redlink=1,1609,1609,none,none,Battle of Kamenka,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Torzhok,1609,1609,['False Dmitry II'],"['Russian Kingdom', 'Sweden']",Battle of Torzhok,"['Torzhok', 'Tver Oblast']",-1,-1,6000,5000,False,1
https://en.wikipedia.org/wiki/Battle_of_Tver,1609,1609,"['Tsardom of Russia', 'Kingdom of Sweden']",['Polish–Lithuanian Commonwealth'],Battle of Tver,['Tver'],unknown,unknown,18000,9000,False,1
https://en.wikipedia.org/wiki/Battle_of_Tver,1609,1609,"['Tsardom of Russia', 'Kingdom of Sweden']",['Polish–Lithuanian Commonwealth'],Battle of Tver,['Tver'],unknown,unknown,18000,9000,False,1
https://en.wikipedia.org/wiki/Iroquois_War_(1609),1609,1609,['Iroquois'],"['France', 'Algonquins', 'Etchemin', 'Montagnais', 'Huron']",Iroquois War (1609),['Northern New York'],162,20,500,472,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Kaljazin&action=edit&redlink=1,1609,1609,none,none,Battle of Kaljazin,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Daugavgr%C4%ABva_(1609),1609,1609,['Polish–Lithuanian Commonwealth'],['Sweden'],Battle of Daugavgrīva (1609),"['Daugavgrīva castle', 'Livonia', 'Latvia']",unknown,114,2500,5000,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Troitsko&action=edit&redlink=1,1609,1609,none,none,Battle of Troitsko,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Rzjov&action=edit&redlink=1,1610,1610,none,none,Battle of Rzjov,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Sorel,1610,1610,"['France', 'Huron', 'Algonquin', 'Montagnais', 'Innu']",['Iroquois'],Battle of Sorel,"['Sorel-Tracy, Quebec', 'Richelieu River', 'New France']",53,101,505,101,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Klusina&action=edit&redlink=1,1610,1610,none,none,Battle of Klusina,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Troitse-Sergiyeva_Lavra,1610,1610,"['False Dmitry II', 'Polish–Lithuanian Commonwealth']",['Tsardom of Russia'],Siege of Troitsky monastery,"['Sergiyev Posad', 'Moscow Oblast']",unknown,2000,15000,2400,False,1
https://en.wikipedia.org/wiki/Battle_of_Kluszyn,1610,1610,['Polish–Lithuanian Commonwealth'],"['Tsardom of Russia', 'Kingdom of Sweden']",Battle of Klushino,['Klushino'],402,5002,13307,35018,False,1
https://en.wikipedia.org/wiki/Siege_of_Kalmar,1611,1611,['Sweden'],['Denmark–Norway'],Siege of Kalmar,"['Kalmar', 'Småland', 'Sweden']",700,unknown,1470,12700,False,1
https://en.wikipedia.org/wiki/Storming_of_Kristianopel,1611,1611,['Sweden'],['Denmark–Norway'],Storming of Kristianopel,"['Kristianopel', 'Blekinge', 'Denmark']",unknown,unknown,1500,300,False,1
https://en.wikipedia.org/wiki/Siege_of_Smolensk_(1609%E2%80%9311),1611,1611,"['Polish–Lithuanian Commonwealth', 'Zaporozhian Cossacks']","['Tsardom of Russia', 'Sweden']",Siege of Smolensk (1609–1611),['Smolensk'],5000,12000,22030,20670,False,1
https://en.wikipedia.org/w/index.php?title=Conquest_of_Novgorod&action=edit&redlink=1,1611,1611,none,none,Conquest of Novgorod,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Vittsj%C3%B6,1612,1612,['Sweden'],['Denmark-Norway'],Battle of Vittsjö,"['Vittsjö', '']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Kringen,1612,1612,['Swedish'],['Denmark-Norway'],Battle of Kringen,"['Otta, Norway']",414,18,300,400,False,1
https://en.wikipedia.org/wiki/Battle_of_Moscow_(1612),1612,1612,['Polish–Lithuanian Commonwealth'],['Tsardom of Russia'],Battle of Moscow (1612),['Moscow'],501,501,15,510,False,1
https://en.wikipedia.org/w/index.php?title=Battle_at_Surat&action=edit&redlink=1,1612,1612,none,none,Battle at Surat,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Swally,1612,1612,"['East India Company', 'Mughal empire']",['Portugal'],Battle of Swally,"['Suvali', 'Indian Ocean']",unknown,4,4,30,False,1
https://en.wikipedia.org/wiki/Port-Royal_National_Historic_Site#Battle_of_Port_Royal_(1613),1613,1613,none,none,Port-Royal National Historic Site,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Tikhvin,1613,1613,['Kingdom of Sweden'],['Muscovite Tsardom'],Siege of Tikhvin,['Russia'],unknown,unknown,506,1,False,1
https://en.wikipedia.org/wiki/Siege_of_Smolensk_(1613%E2%80%931617),1613,1613,['Tsardom of Russia'],['Polish–Lithuanian Commonwealth'],Siege of Smolensk (1613–1617),[],unknown,unknown,23000,4500,False,1
https://en.wikipedia.org/wiki/Battle_of_Cape_Corvo,1613,1613,['Spain'],['Ottoman Empire'],Battle of Cape Corvo,"['Cape Corvo', 'Karaburun Peninsula, Turkey']",39,2210,9,12,False,1
https://en.wikipedia.org/wiki/Raid_on_%C5%BBejtun,1614,1614,['Ottoman Empire'],"['Order of Saint John', 'Maltese civilians']",Raid on Żejtun,"['South Eastern Malta', 'Żejtun']",110,20,11000,14000,False,1
https://en.wikipedia.org/wiki/Battle_of_Bronnitsy,1614,1614,['Kingdom of Sweden'],['Muscovite Tsardom'],Battle of Bronnitsy,"['Novgorod Oblast', 'Russia']",unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Siege_of_Aachen_(1614),1614,1614,"['Free Imperial City of Aachen', 'Margraviate of Brandenburg']",['Spain'],Siege of Aachen (1614),"['Aachen', 'North Rhine-Westphalia', 'Germany']",unknown,unknown,600,15001,False,1
https://en.wikipedia.org/wiki/Battle_of_Imafuku,1614,1614,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Imafuku,"['Osaka Castle', 'Japan']",unknown,1100,1500,600,False,1
https://en.wikipedia.org/wiki/Siege_of_Osaka,1614,1614,"['Tokugawa shogunate', 'Matsudaira clan', 'Date clan', 'Honda clan', 'Tōdō clan', 'Ii clan', 'Maeda clan', 'Hachisuka clan', 'Niwa clan', 'Asano clan', 'Mizuno clan', 'Kyōgoku clan', 'Satake clan', 'Uesugi clan', 'Mōri clan', 'Sanada clan']","['Toyotomi clan', 'Oda clan']",Siege of Osaka,"['Osaka Castle', 'Osaka', 'Japan']",unknown,unknown,314000,180000,False,1
https://en.wikipedia.org/wiki/Battle_of_Imafuku,1614,1614,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Imafuku,"['Osaka Castle', 'Japan']",unknown,1100,1500,600,False,1
https://en.wikipedia.org/wiki/Battle_of_Shigino,1614,1614,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Shigino,['Kizu river'],-1,-1,5000,2000,False,1
"https://en.wikipedia.org/w/index.php?title=Siege_of_Braunschweig,_1615&action=edit&redlink=1",1615,1615,none,none,"Siege of Braunschweig, 1615",[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Cossack_raid_on_Istanbul_(1615),1615,1615,['Zaporozhian Cossacks'],['Ottoman Empire'],Cossack raid on Istanbul (1615),"['Constantinople', 'Ottoman empire']",-1,-1,4000,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Kashii,1615,1615,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Kashii,"['Wakayama Castle', 'Kii Province']",-1,-1,5000,3000,False,1
https://en.wikipedia.org/wiki/Battle_of_Yao_(Japan),1615,1615,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Yao (Japan),['Kawachi Province'],-1,-1,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_D%C5%8Dmy%C5%8Dji,1615,1615,['Tokugawa shogunate'],['Toyotomi clan'],Battle of Dōmyōji,"['Tamateyama', 'Osaka Prefecture', 'Japan']",-1,-1,34300,18400,False,1
https://en.wikipedia.org/wiki/Battle_of_Tenn%C5%8Dji,1615,1615,['Tokugawa clan'],['Toyotomi clan'],Battle of Tennōji,"['Osaka Castle', 'Osaka']",8000,33600,150000,50000,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Zaule&action=edit&redlink=1,1615,1615,none,none,Battle of Zaule,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Pskov_(1615),1615,1615,['Kingdom of Sweden'],['Muscovite Tsardom'],Siege of Pskov (1615),['Russia'],4500,unknown,25000,4200,False,1
https://en.wikipedia.org/w/index.php?title=Battle_of_Oneida&action=edit&redlink=1,1615,1615,none,none,Battle of Oneida,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Action_off_La_Goulette,1615,1615,none,none,Action off La Goulette (1615),[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Cape_Celidonia,1616,1616,['Habsburg Spain'],['Ottoman Empire'],Battle of Cape Celidonia,"['Cape Celidonia', 'Anatolian']",129,3240,1607,12056,False,1
https://en.wikipedia.org/wiki/Battle_of_Toppur,1616,1616,"['Vijayanagara Empire', 'Nayaks of Tanjore']","['Nayaks of Gingee', 'Nayaks of Madurai']",Battle of Toppur,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/w/index.php?title=Siege_of_Vercelli&action=edit&redlink=1,1616,1616,none,none,Siege of Vercelli,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/w/index.php?title=Sacking_of_Saint_Thomas_of_Guyana&action=edit&redlink=1,1617,1617,none,none,Sacking of Saint Thomas of Guyana,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Playa_Honda,1617,1617,"['Spain', 'Philippines']",['Dutch Republic'],Battle of Playa Honda,"['Botolan', 'Captaincy General of the Philippines']",1,3,20,10,False,1
https://en.wikipedia.org/wiki/The_Spanish-Dutch_Naval_Battle_of_1617_Outside_Manila_Bay,1617,1617,"['Spain', 'Philippines']",['Dutch Republic'],Battle of Playa Honda,"['Botolan', 'Captaincy General of the Philippines']",1,3,20,10,False,1
https://en.wikipedia.org/wiki/Battle_of_Orynin,1618,1618,none,none,Battle of Orynin,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Moscow_(1618),1618,1618,"['Polish–Lithuanian Commonwealth', 'Zaporozhian Cossacks']","['Muscovite Tsardom', 'Don Cossacks']",Siege of Moscow (1618),[],unknown,unknown,26,3220,False,1
https://en.wikipedia.org/wiki/Battle_of_Lomnice,1618,1618,['Bohemia'],['Holy Roman Empire'],Battle of Lomnice,"['Lomnice nad Lužnicí', 'Czech Republic']",200,1500,14000,10000,False,1
https://en.wikipedia.org/wiki/Siege_of_Pilsen,1618,1618,"['Protestant Bohemia', 'Electorate of the Palatinate']",['Holy Roman Empire'],Siege of Pilsen,"['Pilsen', 'Bohemia']",1100,2500,20000,4158,False,1
https://en.wikipedia.org/wiki/Battle_of_Sablat,1619,1619,['Holy Roman Empire'],['Kingdom of Bohemia'],Battle of Sablat,"['Dříteň', 'Bohemia', 'Czech Republic']",650,1500,5000,3200,False,1
https://en.wikipedia.org/wiki/Battle_of_Sarh%C5%AB,1619,1619,['Later Jin'],"['Ming dynasty', 'Joseon']",Battle of Sarhū,"['Fushun', 'China']",7012,73309,60003,223006,False,1
https://en.wikipedia.org/wiki/Battle_of_Wisternitz,1619,1619,['Bohemia'],['Holy Roman Empire'],Battle of Wisternitz,"['Dolní Věstonice', 'Czech Republic']",700,6000,3500,20000,False,1
https://en.wikipedia.org/w/index.php?title=Siege_of_Batavia_castle_in_1619&action=edit&redlink=1,1619,1619,none,none,Siege of Batavia castle in 1619,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Cossack_raid_on_Istanbul_(1620),1620,1620,['Zaporozhian Cossacks'],['Ottoman Empire'],Cossack raid on Istanbul (1620),"['Constantinople', 'Ottoman Empire']",-1,-1,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_White_Mountain,1620,1620,"['Habsburg Monarchy', 'Catholic League', 'Spanish Empire']","['Kingdom of Bohemia', 'Electoral Palatinate']",Battle of White Mountain,"['Czech', 'Prague', 'Kingdom of Bohemia', 'Czech Republic']",701,4001,27000,50000,False,1
https://en.wikipedia.org/wiki/Battle_of_Cecora_(1620),1620,1620,"['Polish–Lithuanian Commonwealth', 'Moldavia']","['Ottoman Empire', 'Crimean Khanate', 'Wallachia', 'Transylvania']",Battle of Cecora (1620),"['Țuțora', 'Prut River', 'Moldavia']",4,unknown,10602,80349,False,1
https://en.wikipedia.org/wiki/Blockade_of_La_Rochelle,1621,1621,['Kingdom of France'],['Huguenot'],Blockade of La Rochelle,['La Rochelle'],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Saint-Jean-d%27Ang%C3%A9ly_(1621),1621,1621,['Kingdom of France'],['Huguenot'],Siege of Saint-Jean-d'Angély (1621),"[""Saint-Jean-d'Angély""]",-1,-1,-1,-1,False,1
https://en.wikipedia.org/w/index.php?title=Siege_of_Clairac&action=edit&redlink=1,1621,1621,none,none,Siege of Clairac,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Gibraltar_(1621),1621,1621,['Spain'],"['United Provinces', 'Denmark–Norway']",Battle of Gibraltar (1621),['Bay of Gibraltar'],unknown,12,10,56,False,1
https://en.wikipedia.org/wiki/Battle_of_Khotyn_(1621),1621,1621,"['Polish–Lithuanian Commonwealth', 'Registered Cossacks']","['Ottoman Empire', 'Crimean Khanate', 'Wallachia', 'Moldavia']",Battle of Khotyn (1621),"['Khotyn', 'Ukraine']",14007,40007,53310,361940,False,1
https://en.wikipedia.org/wiki/Siege_of_J%C3%BClich_(1621%E2%80%9322),1621,1621,['Dutch Rebels'],['Spain'],Siege of Jülich (1621–22),"['Jülich', 'Germany']",3001,unknown,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Montauban,1621,1621,['Kingdom of France'],['Huguenot'],Siege of Montauban,['Montauban'],-1,-1,25001,25001,False,1
https://en.wikipedia.org/wiki/Indian_massacre_of_1622,1622,1622,none,none,Indian massacre of 1622,['Colony of Virginia'],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Mingolsheim,1622,1622,['Electoral Palatinate'],"['Holy Roman Empire', 'Catholic League']",Battle of Mingolsheim,['Heidelberg'],401,2001,18001,15001,False,1
https://en.wikipedia.org/wiki/Siege_of_Royan,1622,1622,['Kingdom of France'],"['Huguenot', 'La Rochelle']",Siege of Royan,['Royan'],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Wimpfen,1622,1622,"['Margraviate of Baden', 'Electoral Palatinate']","['Holy Roman Empire', 'Catholic League', 'Spanish Empire']",Battle of Wimpfen,"['Wimpfen', 'Swabian Circle', 'Holy Roman Empire', 'Baden-Württemberg', 'Germany']",3000,1803,12890,31323,False,1
https://en.wikipedia.org/wiki/Siege_of_N%C3%A8grepelisse,1622,1622,['Kingdom of France'],['Huguenot'],Nègrepelisse massacre,['Nègrepelisse'],unknown,802,unknown,801,False,1
https://en.wikipedia.org/wiki/Battle_of_H%C3%B6chst,1622,1622,['Electoral Palatinate'],"['Holy Roman Empire', 'Catholic League', 'Spanish Empire']",Battle of Höchst,"['Höchst', 'Archbishopric of Mainz', 'Frankfurt am Main', 'Germany']",2000,100,17000,26000,False,1
https://en.wikipedia.org/wiki/Battle_of_Macau,1622,1622,['Dutch Republic'],['Portuguese Empire'],Battle of Macau,"['Macau', 'China']",566,26,813,150,False,1
https://en.wikipedia.org/wiki/Siege_of_Bergen-op-Zoom_(1622),1622,1622,['United Provinces'],['Spain'],Siege of Bergen op Zoom (1622),"['Bergen op Zoom', 'Netherlands']",unknown,5000,unknown,620,False,1
