https://en.wikipedia.org/wiki/Colchis#Persian_rule,between 560 and 540 BC,between 560 and 540 BC,Achaemenid Empire of Persia,Colchis,Colchis,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Wars_of_Cyrus_the_Great,552 BC,539 BC,"Persis,Achaemenid Empire of Persia","Median Empire,Lydian Empire,Gandhara Empire,Sogdiana",Wars of Cyrus the Great,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Persian_Revolt,552 BC,550 BC,Persis,Median Empire,Persian Revolt,"Persis,Media",unknown,unknown,145001,70002,False,0
https://en.wikipedia.org/wiki/Wars_of_Cyrus_the_Great#Lydian_Empire_and_Asia_Minor,547 BC,547 BC,Achaemenid Empire of Persia,Lydia,Wars of Cyrus the Great,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Elam#Neo-Elamite_III_.28646.E2.80.93539.29,540 BC,539 BC,Achaemenid Empire of Persia,Elam,Elam,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Opis,539 BC,539 BC,Achaemenid Empire of Persia,,Battle of Opis,"Opis,Babylonia",4,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Alalia,between 540 and 535 BC,between 540 and 535 BC,"Carthage,Etruscans","Greek,Phocaean,Alalia",Battle of Alalia,Corsica,40,unknown,60,120,False,0
https://en.wikipedia.org/wiki/Achaemenid_invasion_of_the_Indus_Valley,518 BC,518 BC,Achaemenid Empire of Persia,Haryanka dynasty,Achaemenid invasion of the Indus Valley,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ionian_Revolt,499 BC,494 BC,Persia,"Ionia,Aeolis,Doris,Caria,Athens,Eretria,Cyprus",Ionian Revolt,"Asia Minor,Cyprus",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Greco-Persian_Wars,499 BC,448 BC,"Greek city states,Athens,Sparta,Thespians,Thebans,Cyprus,Delian League",Achaemenid Empire of Persia,Greco-Persian Wars,"Greece,Thrace,Aegean Islands,Asia Minor,Cyprus,Egypt",300962,300962,-1,-1,False,0
https://en.wikipedia.org/wiki/Latin_War_(498%E2%80%93493_BC),498 BC,493 BC,Roman Republic,Latin League,Latin War (498–493 BC),Latium,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Persian_invasion_of_Greece,492 BC,490 BC,Persia,"Ionia,Aeolis,Doris,Caria,Athens,Eretria,Cyprus",First Persian invasion of Greece,"Thrace,Macedon,Cyclades,Euboea,Attica",203,15409,10000,100000,False,0
https://en.wikipedia.org/wiki/Babylonian_revolts_(484_BC),484 BC,484 BC,Achaemenid Empire,,Babylonian revolts (484 BC),Babylonia,-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Second_Persian_invasion_of_Greece,480 BC,479 BC,"Athens,Sparta",Persian Empire,Second Persian invasion of Greece,Greece,-1,-1,125000,500000,False,0
https://en.wikipedia.org/wiki/Persian_Wars,487 BC,448 BC,,,Persian Wars,"Greece,Thrace,Aegean Islands,Asia Minor,Cyprus,Egypt",300962,300962,-1,-1,False,0
https://en.wikipedia.org/wiki/Sicilian_Wars,480 BC,480 BC,"Syracuse,Agrigentum",Carthage,Sicilian Wars,"Sicily,Sardinia,Tyrrhenian Sea,Ionian Sea,Strait of Sicily",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_the_Cremera,477 BC,477 BC,Veii,Roman Republic,Battle of the Cremera,"Cremera,Italy",306,unknown,306,unknown,False,0
https://en.wikipedia.org/wiki/Warring_States_period,475 BC,221 BC,,,Warring States period,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Cumae,474 BC,474 BC,"Syracuse,Cumae",Etruscans,Battle of Cumae,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Helots,464 BC,464 BC,"Sparta,Peloponnesian League","Helots,Perioeci",Helots,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Peloponnesian_War,460 BC,445 BC,,,First Peloponnesian War,Greece,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Inaros_II,460 BC,454 BC,,,Inaros II,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Sacred_War,449 BC,448 BC,,,Second Sacred War,Temple of Apollo at Delphi,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Samian_War,440 BC,440 BC,Athens,Samos,Samian War,Samos,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Peloponnesian_War,431 BC,404 BC,Peloponnesian League,Delian League,Peloponnesian War,"Greece,Asia Minor,Sicily",18071,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Athenian_coup_of_411_BC,411 BC,411 BC,,Athens,Athenian coup of 411 BC,Athens,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Sicilian_Wars,410 BC,340 BC,"Syracuse,Corinth,Sparta","Athens,Delian League,Segesta",Sicilian Wars,"Sicily,Sardinia,Tyrrhenian Sea,Ionian Sea,Strait of Sicily",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Second_Persian_invasion_of_Greece,480 BC,479 BC,"Athens,Sparta",Persian Empire,Second Persian invasion of Greece,Greece,-1,-1,125000,500000,False,0
https://en.wikipedia.org/wiki/Corinthian_War,395 BC,387 BC,"Athens,Argos,Corinth,Thebes,Persian Empire","Sparta,Peloponnesian League",Corinthian War,"Mainland Greece,Aegean Sea",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_the_Allia,"390 BC (traditional)
387 BC (probable)","390 BC (traditional)
387 BC (probable)",Gauls,Roman Republic,Battle of the Allia,"Allia,Rome",unknown,unknown,114040,122048,False,0
https://en.wikipedia.org/wiki/Artaxerxes%27_II_Cadusian_Campaign,385 BC,385 BC,Cadusii,Persian Empire,Artaxerxes' II Cadusian Campaign,Media Atropatene,-1,-1,310000,unknown,False,0
https://en.wikipedia.org/wiki/Dardanian_invasion_of_Epirus,385 BC,385 BC,"Kingdom of Dardania,Syracuse","Molossia,Sparta,Thessaly,Macedonia",Dardanian invasion of Epirus,Epirus,unknown,15000,2000,unknown,False,0
https://en.wikipedia.org/wiki/Boeotian_War,378 BC,372 BC,"Thebes,Athens",Sparta,Boeotian War,Greece,unknown,unknown,-1,-1,False,0
https://en.wikipedia.org/wiki/Revolt_of_the_Satraps,372 BC,362 BC,Achaemenid Empire,,Revolt of the Satraps,Asia Minor,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Battle_of_Leuctra,371 BC,371 BC,Boeotian League,Sparta,Battle of Leuctra,Boeotia,347,5000,14500,22000,False,0
https://en.wikipedia.org/wiki/Battle_of_Mantinea_(362_BC),362 BC,362 BC,,,Battle of Mantinea (362 BC),"Mantinea,Arcadia",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Perdiccas_III_of_Macedon,360 BC,360 BC,Kingdom of Dardania,Macedonia,Perdiccas III of Macedon,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Rise_of_Macedon,358 BC,336 BC,,,Rise of Macedon,"Thrace,Illyria,Greece,Asia Minor",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Social_War_(357-355_BC),357 BC,355 BC,"Chios,Rhodes,Kos,Byzantion",Second Athenian League,Social War (357-355 BC),"Aegean Sea,Asia Minor",-1,-1,-1,-1,False,0
