https://en.wikipedia.org/wiki/Eight_Trigrams_uprising_of_1813,1813,1813,Qing dynasty,,Eight Trigrams uprising of 1813,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Afghan-Sikh_Wars,1813,1837,Sikh Empire,"Durrani Empire,Emirate of Afghanistan",Afghan-Sikh Wars,"Punjab,Kashmir,Haryana,Pakistan,Afghanistan",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Creek_War,1813,1814,"United States,Cherokees,Choctaws",Red Sticks,Creek War,Southern United States,584,1597,7000,4000,False,0
https://en.wikipedia.org/wiki/Peoria_War,1813,1813,United States,"Kickapoo Nation,Potawatomi Nation",Peoria War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Slave_revolts_in_Brazil_before_1835#1814,1814,1814,Colonial Brazil,,Slave revolts in Brazil before 1835,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Swedish%E2%80%93Norwegian_War_(1814),1814,1814,Sweden,Norway,Swedish–Norwegian War (1814),Norway,-1,-1,30165,45620,False,0
https://en.wikipedia.org/wiki/Anglo-Nepalese_War,1814,1816,"British East India Company,Chogyal",Nepal,Anglo-Nepalese War,Kingdom of Nepal,unknown,unknown,39012,11006,False,0
https://en.wikipedia.org/wiki/Ashanti%E2%80%93Akim%E2%80%93Akwapim_War,1814,1816,Ashanti Empire,,Ashanti–Akim–Akwapim War,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Had%C5%BEi_Prodan%27s_Revolt,1814,1814,Ottoman Empire,,Hadži Prodan's Revolt,"Požega,Kragujevac,Jagodina,Sanjak of Smederevo,Ottoman Empire",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Argentine_Civil_Wars,1814,1880,"Federalists,Blancos","Unitarios,Colorados",Argentine Civil Wars,"Argentina,Uruguay",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Slachter%27s_Nek_Rebellion,1815,1815,United Kingdom,Boer,Slachter's Nek Rebellion,Cape Colony,5,unknown,201,300,False,0
https://en.wikipedia.org/wiki/Second_Barbary_War,1815,1815,"United States,United Kingdom of the Netherlands,United Kingdom","Barbary States,Ottoman Empire",Second Barbary War,Mediterranean Sea,41,542,10,12,False,0
https://en.wikipedia.org/wiki/Second_Kandyan_War,1815,1815,British Empire,Kingdom of Kandy,Second Kandyan War,Kingdom of Kandy,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hundred_Days,1815,1815,"United Kingdom,Kingdom of Prussia,Kingdom of France,Kingdom of Hanover,German Confederation,Austrian Empire,Russian Empire,Sweden,Netherlands,Spain,Kingdom of Portugal,Kingdom of Sardinia,Kingdom of the Two Sicilies,Grand Duchy of Tuscany","First French Empire,Napoleonic Kingdom of Naples",Hundred Days,"France,Netherlands",-1,-1,1800001,280001,False,0
https://en.wikipedia.org/wiki/Neapolitan_War,1815,1814,"Austrian Empire,Kingdom of the Two Sicilies,Grand Duchy of Tuscany,United Kingdom",Napoleonic Kingdom of Naples,Neapolitan War,Italy,5000,10000,155000,132000,False,0
https://en.wikipedia.org/wiki/Spanish_reconquest_of_New_Granada,1815,1816,Spanish Empire,United Provinces of New Granada,Spanish reconquest of New Granada,Viceroyalty of New Granada,-1,-1,unknown,10060,False,0
https://en.wikipedia.org/wiki/Second_Serbian_Uprising,1815,1817,Principality of Serbia,Ottoman Empire,Second Serbian Uprising,Sanjak of Smederevo,502,12,719,47,False,0
https://en.wikipedia.org/wiki/Bussa%27s_Rebellion,1816,1816,British Empire,,Bussa's Rebellion,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Portuguese_conquest_of_the_Banda_Oriental,1816,1820,,"Banda Oriental,Entre Ríos,Misiones",Portuguese conquest of the Banda Oriental,"Uruguay,Brazil,Argentina",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Afaqi_Khoja_revolts,1816,1857,Qing Dynasty,"Aq Taghlik Khojas,Kokand Khanate",Afaqi Khoja revolts,Altishahr,-1,-1,unknown,5,False,0
https://en.wikipedia.org/wiki/Pernambucan_Revolt,1817,1817,Portuguese Empire,,Pernambucan Revolt,Pernambuco,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Pentrich_rising,1817,1817,British Empire,,Pentrich rising,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Third_Anglo-Maratha_War,1817,1818,British East India Company,Maratha Confederacy,Third Anglo-Maratha War,Maharashtra,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/First_Seminole_War,1817,1818,United States,Seminole,First Seminole War,"Spanish Florida,Florida",3515,unknown,48006,1506,False,0
https://en.wikipedia.org/wiki/Uva_Rebellion,1817,1818,British Empire,Kingdom of Kandy,Uva Rebellion,"Uva-Wellassa,British Ceylon",18018,2900,120000,39000,False,0
https://en.wikipedia.org/wiki/Ndwandwe%E2%80%93Zulu_War,1817,1819,Shaka Zulu,King Zwide,Ndwandwe–Zulu War,"Zululand,South Africa",unknown,unknown,4000,25000,False,0
https://en.wikipedia.org/wiki/Burmese_invasions_of_Assam,1817,1826,Konbaung Dynasty,"Kingdom of Ahom,Kingdom of Manipur",Burmese invasions of Assam,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Caucasian_War,1817,1864,Russian Empire,"Avar Khanate,Circassia,Caucasian Imamate,North Caucasus",Caucasian War,North Caucasus,unknown,200,310003,115006,False,0
https://en.wikipedia.org/wiki/Fifth_Xhosa_War,1818,1819,"British Empire,Khoikhoi",Xhosa,Fifth Xhosa War,"Eastern Cape,South Africa,Cape Colony",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Zulu_wars_of_conquest,1818,1828,Zulu Kingdom,Mtetwa Paramountcy,Zulu wars of conquest,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Bol%C3%ADvar%27s_campaign_to_liberate_New_Granada,1819,1820,United Provinces of New Granada,Spain,Bolívar's campaign to liberate New Granada,Viceroyalty of New Granada,-1,-1,2200,4500,False,0
https://en.wikipedia.org/wiki/Chuguev_uprising,1819,1819,Russian Empire,,Chuguev uprising,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ferdinand_I_of_the_Two_Sicilies#1820_revolution,1820,1820,Kingdom of the Two Sicilies,Carbonari,Ferdinand I of the Two Sicilies,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Cambodian_rebellion_(1820),1820,1820,"Rattanakosin Kingdom,Siam",,Cambodian rebellion (1820),"Cambodia,Cochinchina",-1,-1,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Ali_Pasha%27s_Revolt,1820,1822,Ottoman Empire,Ali Pasha of Yanina,Ali Pasha's Revolt,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ecuadorian_War_of_Independence,1820,1822,Free Province of Guayaquil,Kingdom of Spain,Ecuadorian War of Independence,Ecuador,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Trienio_Liberal,1820,1823,"Kingdom of Spain,Kingdom of France",Cortes,Trienio Liberal,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Texas%E2%80%93Indian_wars,1820,1875,"Spain,Mexico,Republic of Texas,United States",Comanche,Texas–Indian wars,Texas,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Siamese_invasion_of_Kedah,1821,1821,Rattanakosin Kingdom,Kedah Sultanate,Siamese invasion of Kedah,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Owu_Kingdom#Ijebu_and_Ife_war_against_Owu,1821,1825,,Owu Kingdom,Owu Kingdom,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Wallachian_uprising_(1821),1821,1821,Ottoman Empire,Principality of Wallachia,Wallachian uprising (1821),"Wallachia,Moldavia,Sanjak of Nicopolis",-1,-1,28000,27000,False,0
https://en.wikipedia.org/wiki/Ni%C5%A1_Rebellion_(1821),1821,1821,Ottoman Empire,,Niš Rebellion (1821),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Ottoman%E2%80%93Persian_War_(1821%E2%80%9323),1821,1823,Qajar Persia,Ottoman Empire,Ottoman–Persian War (1821–23),,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Greek_War_of_Independence,1821,1832,"Greek revolutionaries,British Empire,United States of the Ionian Islands,Kingdom of France,Russian Empire","Ottoman Empire,Egypt Eyalet,Beylik of Tunis",Greek War of Independence,Greece,150,150,-1,-1,False,0
https://en.wikipedia.org/wiki/Padri_War,1821,1837,Dutch Empire,West Sumatra,Padri War,"West Sumatra,North Sumatra,Riau",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Spanish_attempts_to_reconquer_Mexico,1821,1829,Mexico,Spanish Empire,Spanish attempts to reconquer Mexico,"Veracruz,Tamaulipas,Cuba",135,1923,4500,3500,False,0
https://en.wikipedia.org/wiki/Comanche%E2%80%93Mexico_Wars,1821,1870,"Comanche,Kiowa",Mexico,Comanche–Mexico Wars,"Chihuahua,Durango,Nuevo Leon,Zacatecas,Tamaulipas,San Luis Potosi",-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Casa_Mata_Plan_Revolution,1822,1823,,First Mexican Empire,Casa Mata Plan Revolution,Mexico,unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/War_of_Independence_of_Brazil,1822,1824,Empire of Brazil,Kingdom of Portugal,War of Independence of Brazil,"Brazil,Uruguay",11900,11900,27090,18055,False,0
https://en.wikipedia.org/wiki/Haitian_occupation_of_Santo_Domingo,1822,1844,Republic of Spanish Haiti,Haiti,Haitian occupation of Santo Domingo,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Hundred_Thousand_Sons_of_Saint_Louis,1823,1823,Kingdom of France,Cortes,Hundred Thousand Sons of Saint Louis,Spain,401,601,-1,-1,False,0
https://en.wikipedia.org/wiki/Ochomogo_War,1823,1823,,,Ochomogo War,,20,20,-1,-1,False,0
https://en.wikipedia.org/wiki/Demerara_rebellion_of_1823,1823,1823,British Empire,,Demerara rebellion of 1823,,-1,-1,-1,-1,False,0
https://en.wikipedia.org/wiki/Expedition_to_the_West_Coast_of_Borneo,1823,1823,,,Expedition to the West Coast of Borneo,"Pontianak,Mandor,Monterado",unknown,unknown,unknown,unknown,False,0
https://en.wikipedia.org/wiki/Revolt_of_Quer%C3%A9taro,1823,1823,Provisional Government of Mexico,Mexican Empire,Revolt of Querétaro,Queretaro,100,600,1200,2000,False,0
