https://en.wikipedia.org/wiki/Battle_of_Carchemish,605 BC,605 BC,"['Egypt', 'Assyria']","['Babylonia', 'Medes', 'Persians', 'Scythians']",Battle of Carchemish,['Carchemish'],unknown,unknown,-1,-1,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,605 BC,605 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Jerusalem_(597_BC),597 BC,597 BC,['Judah'],['Neo-Babylonian Empire'],Siege of Jerusalem (597 BC),['Jerusalem'],unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Bi,595 BC,595 BC,"['Chu', 'Zheng']",['Jin'],Battle of Bi,"['Xingyang', 'Henan Province']",unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_An,588 BC,588 BC,['State of Qi'],['State of Jin'],Battle of An,"['Hua Hill', 'Jinan']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Jerusalem_(587_BC),587 BC,587 BC,['Kingdom of Judah'],['Neo-Babylonian Empire'],Siege of Jerusalem (587 BC),['Jerusalem'],4200,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Siege_of_Tyre_(586%E2%80%93573_BC),586-573 BC,586-573 BC,['Neo-Babylonian Empire'],['Tyre'],Siege of Tyre (586–573 BC),"['Tyre', 'Phoenicia', 'Lebanon']",unknown,3,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Halys_(585_BC),585 BC,585 BC,['Lydia'],['Media'],Battle of the Eclipse,"['Kızılırmak River', 'Turkey']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,585 BC,585 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Yanling,575 BC,575 BC,non-state,non-state,Battle of Yanling,['Yanling'],unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Hyrba,552 BC,552 BC,['Median Empire'],['Persis'],Battle of Hyrba,"['Hyrba', 'Media']",254,5,301,6005,False,1
https://en.wikipedia.org/wiki/Battle_of_the_Median_Border,551 BC,551 BC,['Median Empire'],['Persis'],Battle of the Persian Border,"['Ecbatana', 'Pasargadae', 'Persian', 'Media', 'Persis']",5,6,323003,50107,False,1
https://en.wikipedia.org/wiki/Battle_of_the_Fetters,550 BC,550 BC,none,none,Battle of the Fetters,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,550 BC,550 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Pteria,547 BC,547 BC,"['Lydian Empire', 'Babylonian', 'Arabian']",['Achaemenid Empire'],Battle of Pteria,"['Pteria', 'Cappadocia']",1,2,95001,20002,False,1
https://en.wikipedia.org/wiki/Enmerkar_and_the_Lord_of_Aratta,547 BC,547 BC,none,none,Enmerkar and the Lord of Aratta,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Aga_of_Kish,547 BC,547 BC,none,none,Aga of Kish,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_The_300_Champions,545 BC,545 BC,['Sparta'],['Argos'],Battle of the 300 Champions,"['Thyrea, Greece']",299,298,300,300,False,1
https://en.wikipedia.org/wiki/Battle_of_Alalia,540 BC,540 BC,"['Greek', 'Phocaean', 'Alalia']","['Carthage', 'Etruscans']",Battle of Alalia,['Corsica'],40,unknown,60,120,False,1
https://en.wikipedia.org/wiki/Battle_of_Opis,539 BC-538 BC,539 BC-538 BC,['Neo-Babylonian Empire'],['Achaemenid Empire'],Battle of Opis,"['Opis', 'Babylonia']",4,unknown,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Pelusium_(525_BC),525 BC,525 BC,"['Kingdom of Egypt', 'Carian', 'Ionian']","['Achaemenid Empire', 'Arabian', 'Greek']",Battle of Pelusium (525 BC),"['Pelusium', 'Egypt']",50000,7000,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Battle_of_Silva_Arsia,509 BC,509 BC,['Roman Republic'],"['Tarquinii', 'Veii']",Battle of Silva Arsia,"['Silva Arsia', 'Rome']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Rome_(508_BC),508 BC,508 BC,['Roman Republic'],['Clusium'],Roman–Etruscan Wars,['Rome'],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Bai_ju,506 BC,506 BC,"['Wu', 'Cai', 'Tang']",['Chu'],Battle of Boju,"['State of Chu', 'Macheng', 'Hubei Province']",unknown,unknown,63000,500000,False,1
https://en.wikipedia.org/wiki/Battle_of_Pometia,502 BC,502 BC,['Rome'],"['Pometia', 'Cora']",Battle of Pometia,"['Pometia', 'Italy']",unknown,unknown,unknown,unknown,False,1
https://en.wikipedia.org/wiki/Siege_of_Naxos_(499_BC),499 BC,499 BC,"['Greeks', 'Naxos']","['Persian Empire', 'Miletus']",Siege of Naxos (499 BC),"['Naxos', 'Cyclades']",-1,-1,8000,8200,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,498 BC,498 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,498 BC,498 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Lake_Regillus,496 BC,496 BC,['Roman Republic'],['Latin League'],Battle of Lake Regillus,"['Frascati', 'Rome']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Lade,494 BC,494 BC,['Ionia'],['Persian Empire'],Battle of Lade,"['Lade', 'Miletus']",246,57,353,600,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,494 BC,494 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/First_Persian_invasion_of_Greece,490 BC,490 BC,"['Athens', 'Eretria']",['Achaemenid Empire'],First Persian invasion of Greece,"['Thrace', 'Macedon', 'Cyclades', 'Euboea', 'Attica']",203,15409,10000,100000,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,490 BC,490 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Ephesus_(498_BC),490 BC,490 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Thermopylae,480 BC,480 BC,['Greek city-states'],['Persian Empire'],Battle of Thermopylae,"['Thermopylae', 'Greece']",4011,20007,7000,370019,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,480 BC,480 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Ephesus_(498_BC),480 BC,480 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Lake_Regillus,480 BC,480 BC,['Roman Republic'],['Latin League'],Battle of Lake Regillus,"['Frascati', 'Rome']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Plataea,479 BC,479 BC,"['Greek', 'city-states']",['Achaemenid Empire'],Battle of Plataea,"['Plataea', 'Greece']",11519,497000,390000,1040000,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,479 BC,479 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Byzantium_(478_BC),478 BC,478 BC,"['Greek city-states', 'Athens', 'Sparta', 'Thespiae', 'Thebes', 'Cyprus', 'Delian League']","['Achaemenid Empire of Persia', 'Halicarnassus', 'Thessaly', 'Boeotia', 'Macedon']",Greco-Persian Wars,"['Greece', 'Thrace', 'Aegean Islands', 'Asia Minor', 'Cyprus', 'Egypt']",300962,300962,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,478 BC,478 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_the_Cremera,477 BC,477 BC,['Roman Republic'],['Etruscan city of Veii'],Battle of the Cremera,"['Cremera', 'Italy']",306,unknown,306,unknown,False,1
https://en.wikipedia.org/wiki/Wars_of_the_Delian_League,475 BC,475 BC,['Delian League'],['Persian Empire'],Wars of the Delian League,"['Greece', 'Thrace', 'Asia Minor', 'Cyprus', 'Egypt']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Cumae,474 BC,474 BC,"['Syracuse, Sicily', 'Cumae']",['Etruscans'],Battle of Cumae,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_the_Eurymedon,466 BC,466 BC,['Delian League'],['Achaemenid Empire'],Battle of the Eurymedon,['Eurymedon River'],unknown,200,200,550,False,1
https://en.wikipedia.org/wiki/Battle_of_Mount_Algidus,458 BC,458 BC,['Roman Republic'],['Aequi'],Battle of Mount Algidus,"['Mount Algidus', 'Rome']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,458 BC,458 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Tanagra_(457_BC),457 BC,457 BC,['Athens'],['Sparta'],Battle of Tanagra (457 BC),['Tanagra'],unknown,unknown,14001,11502,False,1
